"Aw, tanpui ka ngai.","Yes, i need a help"
Khanghunlai te kha ngaihawm hle mai.,I miss those days
Mizoram ka ngaina hle.,I love Mizoram
"Ka vanneih nan min duhsak rawh, min duhsak rawh",Wish me luck
Ka rawn chhang har che a pawi ka ti hle mai,Sorry for late reply
Aizawl ah kan la inhmu dawnnia,See you at Aizawl
I duh zawng a nih ka beisei,Hope you like it
I ngainat zawng a nih ka beisei,Hope you like it
Ngai thutak duh suh.,Don't take it serious
Ka hlim em em a ni.,I am happy
Min la hriatreng avangin ka lawm e.,Thanks for remembering me
Min theihnghilh suh ang che,Forget me not
Khawngaih in min lo tawngtaipui dawnnia.,Please pray for me
Ka lo tawngtaipui dawn che nia.,I will pray for you
I dam tha leh thuai dawnnia,Get well soon
lo dam tha zel ang che.,Get well soon
Min kalsan suh,Don't leave me
"Ka lo kal leh dawnnia, ka lo zin leh thin ang.",I will come again
"Thil sawi lawk a ngai, thil sawi dun kan ngai.",I need to talk
Ka lo be lawk thei che angem?,May i speak to you?
"Ka lawm zawng tak alawm, kei pawh ka lawm asin.",It's my pleasure
I thu thu a ni mai,It's up to you
I thu vek alawm,It's up to you
I tih dan dan a ni mai,It's up to you
I hmeltha hle mai,You are handsome
I pa lutuk,You are handsome
Pa ka ti lutuk che,You are handsome
Chhelo khawp mai,You are handsome
"Pawiti suh, Engahmah ngai duh suh, Pawiti duh suh.","Never mind, don't mind"
"Min hrilh rawh, Sawi rawh",Tell me
A nuihzathlak hle mai,It so funny
Ka lo inrawlh lawk a pawi hle mai,Sorry for interuption
ka lo tibuai che a zia lo khawp mai.,Sorry for interuption
Ka nuih a za tawp thei lo.,I can't stop laughing
Dawt sawi suh,Don't tell lie
Chanchinthar a awm em?,Is there any news?
Khaw awmdan hi nuam ka tih zawng tak a ni.,I love the weather
"Mizoram chu a mawi hle, Mizoram chu ram mawi tak a ni.",Mizoram is beautiful
In inneih ka lawmpui a che u.,Congratulation on your marriage
"A dang pawh min hrilh rawh, sawi zel rawh.",Tell me more
I rawn tarlan avangin ka lawm e,Thanks for sharing
I rawn sawilan avangin ka lawm e,Thanks for sharing
Min rawn hrilhhria a a tih zia e,Thanks for sharing
Ka mumang ah hmuh che ka duh.,I wanna see you in my dream
Ka ril a tam,I am hungry
I ril a tam em?,Are you hungry?
Mizo tawng in min lehlin sak thei ang'em?,Can you please translate in Mizo language
Mizo tawng letlingtu ka mamawh.,I need Mizo language translator
Mizo tawng chu thiam a awlsam lem lo.,Mizo language is not so easy
Mizo hmeichhe thian ka nei,I have Mizo female friend
Mizo mipa thian ka nei,I have Mizo male friend
Mizo te chuan min tanpui nasa hle,Mizo are so helpful
"Hei hi ka duh, hei hi tha ka ti",I like this
"Ka tah a chhuak, tah mai ka duh",I wanna cry
"Inthiar lawk ka duh, ka ek a chhuak",I want to go toilet
"Pawi hle, ka thiam loh a ni e.","Sorry, it's my fault"
A thak lutuk,It's so hot
a lum lutuk,It's so hot
A nelawm khawp mai,he is very friendly
Naktuk ah lo kal rawh,Come on tommorrow
Khawi ah nge i chen?,Where do you live?
Lunglei ah ka cheng,I am living in Lunglei
I ti tha em?,Have you done well?
Tih loh tawp ai chuan tlai deuh pawh a pawilo.,Better late than never
He blog hi tha ka ti.,I like this blog
he mi blog hi ka duh riau mai.,I like this blog
Taxi ka hmang thei angem?,Can i use taxi?
Bazar ah ka kal duh.,I want to go market
I hming tak min hrilh rawh.,Tell me your good name
"Ka lo kallo ang, ka lo kallo mai ang e",I will not come
Min fiam a mi?,Are you joking?
i fiamthu tiraw?,Are you joking?
Thawmhnaw lei ka duh.,I want to buy clothes
Mizoram chu ziak leh chhiar thiam tam lamah a hmingthang hle.,Mizoram is famous for high literacy rate
Aizawl engtia thlen chi nge? Engtin nge Aizawl kal dan?,How to go reach Aizawl?
Aizawl ah khawi lai te nge han tlawh chi ni ang?,What are the interesting places in Aizawl?
Aizawl ah saptawng a thuthar thehdarhna a awm em?,Is ther any English news service in Aizawl?
Mizoram ah eng tawng nge tlanglawn ber?,What is common language in Mizoram?
Pathian khawngaihna azarah ka la dam ve zel e.,By the grace of God i am still alive
Hringnun hi a buaithlak a ni.,Life is so complex
Thlamuang takin a chawl ta.,Rest in Peace
Ka thinlung chhungril ber atangin ka tawrpui a che.,My deepest condolence to you
"Hlim takin in innei dawnnia, in inneih ka lawmpui a che.","Happy wedding, happy marriage"
"Kan thudang a lai chuan, a tlai ta hle mai.","By the way, it's too late"
Nuam ka ti chiah lo.,I am not comfortable
"Zalenna ni chibai, Independence day chibai",Happy independence day
"Republic day chibai, Republic ni chibai ka buk a che.",Happy Republic day
Hei hi a tha khawp in ka hria.,I think this is good
Dum,Black
Dumpawl,Blue
Buang,Brown
Bawnghnute rawng,Cream
Vut rawng,Grey
Hring,Green
Tring rawng,Indigo
Sen uk,Maroon
Serthlum rawng,Orange
Sendal,Pink
Senduk,Purple
Sen,Red
Nawinawk,Violet
Var,White
Eng,Yellow
Rawng Trial,Zebra colour
rawg inchawhpawlh,Mix colour
rang,Zebra colour
Uk,Khaki
buang,Khaki
Nu,Mother
Pa,Father
Fapa,Son
Fanu,Daughter
Unaupa,Brother
Unaunu,Sister
U,Elder
Upa,Elder
Pu,Grand father
Pi,Grand mother
Pasal,Husband
Nupui,Wife
Puzawn,Father-in-law
Pizawn,Mother-in-law
Patea,Uncle
Putea,Uncle
Papuia,Uncle
Puteliana,Uncle
Putepuia,Uncle
Putea,Uncle
Ni,Aunt
Nutei,Aunt
Nupuii,Aunt
Fa,Child
Fate,Children
"Rawtuai, Mautuai",Bamboo shoot
Bawkbawn,Brinjal
Bawkbawn,Aubergine
Bawkbawn,Egg plant
Be,Bean
Changkha,Bitter gourd
Changkha,Bitter melon
Samtawkte,Bitter berry
Zikhlum,Cabbage
Parbawr,Cauliflower
Hmarchapui lianchi,Capsicum
Hmarcha,Chilli
Hmarchapui,Chili Pepper
Iskut,Chayote
Iskut,Green Gourd
Fanghma,Cucumber
Dailuah,Dal
Purunvar,Garlic
Sawhthing,Ginger
Sawhthing mothar,Baby ginger
um-ei,Gourd
um-ei,Squash
Badam,Groundnut
Bawrhsaiabe,Lady's finger
Awmpawng,Loofa
Awmpawng,Luffa
Vaimim,Maize
Vaimim,Corn
Hmazil,Melon
Dawnfawh,Water melon
Buhtun,Millet
Sawmtawk,Mock Tomato
Sawmtawk,Ethiopian eggplant
Antam,Mustard
Purunsen,Onion
Buh,Paddy
Zawngtah,Parkia speciosa
Zawngtah,bitter bean
Zawngtah,twisted cluster bean
Zawngtah,stink bean
Zawngtah,petai
Badam,Peanut
Thingmarcha,Pepper
Behliang,Pigeon Pea
Alu,Potato
Mai,Pumpkin
Maian,Pumpkin leaves
"Buh, Buhfai",Rice
Chhawhchhi,Sesami
Berul,Snake gourd
Bekang,Soyabeen
Kawlbahra,Sweet Potato
Aieng,Turmeric
Tawmataw,Tomato
Maipawl,"Winter Melon, Wax gourd"
Baibing,Alocasia fornicata
Chingit,Michinga patta
Behlawi,Cowpea
Pawih purun,Spring onion
Chanve,Half
Bial,Zero
Pakhat,One
Pahnih,Two
Pathum,Three
Pali,Four
Panga,Five
Paruk,Six
Pasarih,Seven
Pariat,Eight
Pakua,Nine
Sawm,Ten
Sawmpakhat,Eleven
Sawmpahnih,Twelve
Sawmpathum,Thirteen
Sawmpali,Fourteen
Sawmpanga,Fifteen
Sawmparuk,Sixteen
Sawmpasarih,Seventeen
Sawmpariat,Eighteen
Sawmpakua,Nineteen
Sawmhnih,Twenty
Sawmthum,Thirty
Sawmli,Fourty
Sawmnga,Fifty
Sawmruk,Sixty
Sawmsarih,Seventy
Sawmriat,Eighty
Sawmkua,Ninety
Za,Hundred
Sang,Thousand
Sing,Ten thousand
Nuai,Lakh
Maktaduai,Million
Vaibelchhia,Crore
Vaibelchhetak,Billion
Tluk leh dingawn,Trillion
Zawnglian chi,Ape
Sabengtung,Donkey
Sakhi,Barking deer
Sakhi vun rang,Spotted deer
Bak,Bat
Sanghal,Wild boar
Sanghal,Boar
Lawi,Buffalo
Bawngpa,Bull
Sanghawngsei,Camel
Hauhuk,Gibbon
Hauhuk,hoolock
Dawr,Leaf monker
Ngau,Common capped langur
Sahuai,Slow lorris
Zawhte,Cat
Zawhte note,Kitten
Laiking,Chameleon
Laiking,Lizard
Keite,Cheetah
Mizo tawng Bawngpui,Cow
Bawng note,Calf
bawng pa tuai,Calf
Awle,Crocodile
Choak,Crow
Sakhi,Deer
Sazuk,Sambar deer
Ui,Dog
Ui note,Puppy
Sai,Elephant
Sangha,Fish
Chakai,Crab
Chengkawl,Snails
Chengkawl,Perinkle snails
Piring,Snail
Kawngkawrawi,Snail
Hnapkhawn,Snail
Sihal,Fox
Sihal,Jackal
Utawk,Frog
Chung u,Frog
Sial,Gayal
Sanghawngsei,Giraffe
Kel,Goat
Zawnglian,Gorilla
Tuivawk,Hippopotamus
Keite,Leopard
Sakeibaknei,Lion
Sahnai,Lemur
Zawng,Monkey
Keite,Panther
Vawk,Pig
Vawkte,Piglet
Vuram savawm,Polar bear
Sazupui,Rabbit
Sazu,Rat
Samak,Rhinoceros
Beram,Sheep
Beramno,Lamb
Rul,Snake
Saphai,Python
Rul nghawng sen,Red Necked Keelback
Rul tur nei chikhat,Viper
Chawngkawr,Cobra
Rulngan,King Cobra
Thehlei,Squirrel
Sakei,Tiger
Utawk,Toad
Satel,Tortoise
Satel,Turtle
Sumsi,Turtle
Nghapui,Whale
Sanghar,Wildcat
Chinghnia,Wolf
Sakawrrang,Zebra
sakawrtial,Zebra
Sazaw,Civets
Safia,Yellow throated marten
Chinghnia,Dhole
Mizaitu daktawr,Surgeon
Cancer daktawr,Oncologist
Hmeichhe natna lam daktawr,Obstetrician
Hmeichhe natna lam daktawr,Gynaecologist
Lung daktawr,Cardiologist
Vun lam daktawr,Dermatologist
Vun lam daktawr,Skin doctor
"Chaw kawng, pumpui leh ril lam daktawr",Gastroenterologists
Natna tlanglawn daktawr,General medicine specialist
Kal natna daktawr,Nephrologist
Hriatna thazam daktawr,Neurologist
Mit daktawr,Ophthalmologist
Mit daktawr,Eye doctor
Natna zirchiangtu daktawr,Pathologist
Vun siam thiam daktawr,Plastic surgeon
Chuap kaihhnawih daktawr,Pulmonologist
Khawl hmang a mi entu daktawr,Radiologist
Ruh leh tisa inzawmna lai daktawr,Rheumatologist
Taksa khawi lai pawh zai thiam daktawr,General surgeon
"Kal, zungkawng daktawr",Urologist
"Beng, hnar leh hrawk daktawr","Ear, Nose, Throat (ENT) specialist"
Hnimhlum leh kahhitna daktawr,Anesthesiologist
Damdawi lam daktawr,Physician
Damdawi lam daktawr,medical doctor
Damdawi kaihnawih daktawr,Pharmacist
Damdawi zawrhna dawr,Pharmacy
Damdawi zawrhna dawr,Medicine shop
Hliam leh chetsualna avanga natna nei te enkawlna,Casualty
Ruh leh tha zam daktawr,Orthopedic surgeons
Insawizawi thiam daktawr,Physiotherapist
Taksa a thisen leh tui awm te enkawltu daktawr,Vascular and Endovascular surgeon
Hnar za leh thawhah daktawr,Allergist
Hnar za leh thawhah daktawr,Immunologist
Zunthlum daktawr,Endocrinologist
Zunthlum daktawr,Diabetes specialist
Thiamna bik nei daktawr,Specialist doctor
